TRAP,Type,LU_Around,Height_Mx,Dist_BG,Dist_Town,Robbed,Dist_Town_KM,Dist_GB_KM,Condition
8188,Burial Mound,Agriculture,0.8,46550.14899528058,2800.5895319674055,No,2.8005895319674057,46.55014899528058,3
8189,Burial Mound,Agriculture,0.8,46489.324871812176,2764.4450121306145,No,2.7644450121306146,46.48932487181217,5
8190,Burial Mound,Agriculture,0.8,46460.68052573885,2708.330641347982,No,2.708330641347982,46.460680525738844,5
8191,Burial Mound,Agriculture,0.8,46428.58428108391,2663.1785303872057,No,2.6631785303872055,46.42858428108391,5
8404,Burial Mound,Agriculture,1.5,46848.32381069926,2599.438976918497,No,2.599438976918497,46.848323810699256,4
9629,Burial Mound,Pasture,1.75,66626.30329199716,1071.145703959044,No,1.0711457039590442,66.62630329199716,4
9630,Burial Mound,Pasture,1.7,66246.723700381,1372.3954560498694,Yes,1.3723954560498695,66.246723700381,3
8405,Burial Mound,Agriculture,0.6,47601.44483693848,1551.498006189526,No,1.551498006189526,47.60144483693848,4
9631,Burial Mound,Pasture,1.6,66052.70130533987,1218.3289031414677,No,1.2183289031414677,66.05270130533987,3
8193,Burial Mound,Agriculture,1.2,45244.218498705515,779.3921761031498,No,0.7793921761031498,45.244218498705514,5
8406,Burial Mound,Agriculture,1,45881.013959337055,2684.4750159879773,No,2.684475015987977,45.881013959337054,4
9632,Burial Mound,Pasture,1,66075.20237209165,1133.1848534100009,Yes,1.1331848534100009,66.07520237209165,4
8194,Burial Mound,Pasture,1.3,44208.33366482483,247.06913475631174,Yes,0.24706913475631173,44.20833366482483,5
8195,Burial Mound,Pasture,2,44223.69343660141,294.4411588482259,Yes,0.29444115884822586,44.22369343660141,3
9633,Burial Mound,Pasture,2.7,66241.33071161227,1076.6056484558303,Yes,1.0766056484558304,66.24133071161228,3
9634,Burial Mound,Pasture,2.1,66180.44863330026,942.6237623132315,Yes,0.9426237623132315,66.18044863330026,4
8407,Burial Mound,Agriculture,1.75,44761.567387361116,2102.4456805823984,No,2.1024456805823983,44.76156738736112,4
8196,Burial Mound,Agriculture,1.2,43221.019141011486,1398.4606504847993,No,1.3984606504847994,43.22101914101149,4
9635,Burial Mound,Pasture,1.2,66179.95099030106,888.1880126112866,No,0.8881880126112865,66.17995099030107,2
9636,Burial Mound,Pasture,3,66157.12542171849,697.46179132833,Yes,0.6974617913283301,66.15712542171849,3
9637,Burial Mound,Pasture,2.1,66134.0906314948,642.3625395314691,Yes,0.6423625395314692,66.1340906314948,3
8197,Burial Mound,Agriculture,1.2,42628.845689036665,1909.4642616174954,No,1.9094642616174953,42.628845689036666,4
8408,Burial Mound,Agriculture,2.2,44954.66900795676,3453.9337235570706,No,3.4539337235570704,44.95466900795677,3
8409,Burial Mound,Agriculture,0.9,44796.515597267535,3144.559084687257,No,3.144559084687257,44.796515597267536,4
8198,Burial Mound,Agriculture,7,43419.87407865331,1761.3840494712463,Yes,1.7613840494712463,43.41987407865331,4
8199,Burial Mound,Agriculture,2,43499.76058733702,1710.7578777738631,No,1.7107578777738632,43.49976058733702,4
8411,Burial Mound,Agriculture,1.4,43750.192495429474,3855.2695943663502,No,3.85526959436635,43.750192495429474,3
8412,Burial Mound,Agriculture,0.3,43762.1941438617,3816.1404733492996,No,3.8161404733492996,43.7621941438617,5
8413,Burial Mound,Agriculture,0.3,43424.138815560356,2824.294138912603,No,2.8242941389126033,43.424138815560354,5
8414,Burial Mound,Agriculture,1.15,43357.42957129959,2774.784782358971,No,2.774784782358971,43.35742957129959,3
9638,Burial Mound,Agriculture,1.6,59953.70868323863,2650.4912775531593,No,2.6504912775531593,59.953708683238624,4
9640,Burial Mound,Agriculture,0.8,60155.18346556959,3092.9207312596996,No,3.0929207312596994,60.15518346556959,3
8200,Burial Mound,Forest,0.5,32860.615290872054,434.98067164041277,Yes,0.43498067164041276,32.860615290872055,5
8415,Burial Mound,Pasture,1.1,36656.06543713342,3544.6424606153487,No,3.5446424606153486,36.656065437133414,3
8416,Extinct Burial Mound,Other,0,36874.84965322793,3729.0525981651117,No,3.729052598165112,36.87484965322793,5
8417,Extinct Burial Mound,Other,0,36881.429100108064,3735.6322433447453,No,3.7356322433447455,36.881429100108065,5
9641,Burial Mound,Agriculture,2.6,58886.36898219504,2754.412897396018,No,2.754412897396018,58.88636898219504,3
8202,Burial Mound,Forest,5,33436.82289936431,2102.0061391713803,Yes,2.1020061391713805,33.436822899364316,2
8203,Burial Mound,Agriculture,1.8,33482.314335764255,2278.486459461994,No,2.278486459461994,33.48231433576426,4
8204,Burial Mound,Agriculture,1.2,39544.01972655989,2992.9982669420992,Yes,2.992998266942099,39.54401972655989,3
8205,Burial Mound,Agriculture,1.5,39899.82702305786,3598.8566138547176,No,3.598856613854718,39.89982702305786,3
8420,Burial Mound,Scrub,3.5,37744.16601536818,3213.2053780121323,Yes,3.213205378012132,37.74416601536818,3
8421,Burial Mound,Scrub,2.2,37954.48435616304,2999.422265800579,Yes,2.9994222658005794,37.95448435616304,4
8206,Burial Mound,Agriculture,2.3,42788.55339878999,1597.0845807515843,Yes,1.5970845807515843,42.78855339878999,2
8422,Burial Mound,Scrub,2.5,38153.797457787434,2806.6550887427143,Yes,2.806655088742714,38.153797457787434,4
8207,Burial Mound,Agriculture,1.8,42841.08930370507,3401.3011681246367,No,3.4013011681246366,42.84108930370507,3
8423,Burial Mound,Scrub,2.3,38093.84308213634,2789.791788642212,Yes,2.789791788642212,38.093843082136345,3
8424,Burial Mound,Pasture,1,38013.19401258408,2799.5793636426233,No,2.799579363642623,38.01319401258408,2
8208,Burial Mound,Agriculture,1.9,43540.344395361935,2395.7650834524406,No,2.3957650834524404,43.540344395361934,3
8209,Burial Mound,Pasture,3.5,42687.6491017036,323.5967387481861,No,0.3235967387481861,42.6876491017036,3
8426,Burial Mound,Scrub,3,39529.65381502225,1297.906718796103,Yes,1.2979067187961029,39.52965381502225,2
8210,Burial Mound,Pasture,1.2,43662.594431965794,1293.983410809755,Yes,1.293983410809755,43.66259443196579,2
8428,Burial Mound,Pasture,1.65,40152.36302073099,669.173324260914,No,0.669173324260914,40.15236302073099,2
8211,Burial Mound,Scrub,1.4,53990.82110494192,2548.836023572106,Yes,2.548836023572106,53.99082110494192,4
8212,Extinct Burial Mound,Other,0,48433.631988102265,1121.4450237319074,No,1.1214450237319074,48.43363198810226,"NA"
8213,Burial Mound,Forest,1.2,46926.8646403566,897.7483478218979,Yes,0.8977483478218979,46.926864640356605,4
8214,Burial Mound,Forest,0.4,47456.4958383273,1654.0971546856008,No,1.6540971546856007,47.4564958383273,1
8215,Extinct Burial Mound,Forest,0,47501.630884767044,1687.969171192686,No,1.6879691711926859,47.501630884767046,5
8217,Extinct Burial Mound,Pasture,0.4,47404.93342136762,1865.185359586016,No,1.865185359586016,47.404933421367616,5
8429,Burial Mound,Pasture,1.7,66188.19867971138,369.7359477790699,No,0.3697359477790699,66.18819867971138,4
8430,Burial Mound,Pasture,0.8,65398.3280749871,0,No,0,65.39832807498709,5
8431,Burial Mound,Agriculture,0.5,65571.67985511702,86.60363135614018,Yes,0.08660363135614019,65.57167985511703,4
8432,Burial Mound,Scrub,3,63990.12677149129,804.9952991174908,No,0.8049952991174908,63.99012677149129,3
8433,Extinct Burial Mound,Other,0,61501.348651264394,106.28320141306412,No,0.10628320141306412,61.501348651264394,5
8434,Burial Mound,Agriculture,5,59308.98791407111,965.1340757784697,Yes,0.9651340757784697,59.30898791407111,1
8436,Extinct Burial Mound,Agriculture,0.8,52729.08098032809,1163.2099335691214,No,1.1632099335691215,52.72908098032809,5
8437,Extinct Burial Mound,Agriculture,0.7,52738.02522174931,1131.3769130275102,No,1.1313769130275102,52.73802522174931,5
8219,Burial Mound,Agriculture,1.9,52087.51667231136,1162.502702318909,No,1.1625027023189092,52.08751667231136,3
8220,Burial Mound,Agriculture,0.4,52090.74879732726,1210.4886459873799,No,1.2104886459873798,52.09074879732726,4
8221,Burial Mound,Agriculture,1.2,54020.1736135757,486.77213103996013,No,0.48677213103996014,54.0201736135757,3
8222,Burial Mound,Agriculture,0.8,52658.71716349003,1258.8984740070357,No,1.2588984740070357,52.65871716349003,4
8223,Burial Mound,Agriculture,1,51678.7388125377,1467.3978653462223,No,1.4673978653462223,51.678738812537695,4
8224,Burial Mound,Agriculture,0.6,49617.76653194473,1005.9180156773831,No,1.005918015677383,49.61776653194473,4
8225,Burial Mound,Agriculture,1.6,51554.88272236559,2737.48325854887,No,2.73748325854887,51.55488272236559,3
8226,Burial Mound,Agriculture,1.3,54144.58527126371,2731.5449029634437,No,2.7315449029634435,54.144585271263715,4
8501,Burial Mound,Agriculture,5,18620.99223461253,232.07211807582357,Yes,0.23207211807582356,18.62099223461253,2
8502,Burial Mound,Pasture,4,18643.986551917445,782.5089419820582,Yes,0.7825089419820582,18.643986551917447,2
8504,Burial Mound,Agriculture,2,18518.83710761418,1240.236956663526,No,1.2402369566635258,18.518837107614182,4
8505,Burial Mound,Scrub,6,18944.213601981937,2017.048089825602,Yes,2.017048089825602,18.944213601981936,2
8506,Burial Mound,Pasture,4,18926.299649048942,2132.1510110879917,No,2.1321510110879918,18.926299649048943,4
8507,Burial Mound,Agriculture,15,19067.950330661854,1391.464411975194,No,1.391464411975194,19.067950330661855,4
8508,Burial Mound,Agriculture,1.5,19048.476378103052,1337.3867692547208,Yes,1.3373867692547208,19.048476378103054,4
8509,Burial Mound,Pasture,5,18913.46849193586,815.6957427588914,Yes,0.8156957427588913,18.91346849193586,2
8510,Burial Mound,Agriculture,4.5,19048.042647897535,671.5190812420939,Yes,0.6715190812420939,19.048042647897535,2
8232,Burial Mound,Agriculture,1,16606.97691474775,1959.69916384868,No,1.95969916384868,16.60697691474775,4
8513,Burial Mound,Pasture,2.5,2711.9800339697535,686.3571528367002,No,0.6863571528367002,2.7119800339697537,3
8233,Burial Mound,Pasture,1.3,16841.064144385145,2119.2158806578004,No,2.1192158806578005,16.841064144385147,2
8514,Burial Mound,Pasture,2,2776.0039837291865,778.8865194715231,No,0.7788865194715231,2.7760039837291863,1
8234,Burial Mound,Pasture,1,16943.679806063126,1956.7184504775746,No,1.9567184504775745,16.943679806063127,3
8235,Burial Mound,Agriculture,1.2,17000.970147011416,1860.4309545999006,No,1.8604309545999005,17.000970147011415,3
8516,Burial Mound,Forest,1.5,5338.165952857279,3343.1596885777376,Yes,3.3431596885777375,5.338165952857279,3
8518,Burial Mound,Agriculture,0.8,6739.968235172736,2943.844496876854,No,2.943844496876854,6.739968235172736,4
8238,Burial Mound,Pasture,2,17620.950890409073,1276.1693359901508,Yes,1.2761693359901507,17.620950890409073,3
9648,Burial Mound,Agriculture,1.5,19683.90592317166,1445.2779544925008,No,1.4452779544925007,19.68390592317166,4
9650,Burial Mound,Agriculture,2,19687.15833022263,1465.3675261678486,No,1.4653675261678487,19.687158330222633,4
9651,Burial Mound,Agriculture,1.5,19665.739406930134,1465.9151904728215,No,1.4659151904728214,19.665739406930133,4
9652,Burial Mound,Forest,6,19928.043915795828,1780.2255948111738,Yes,1.7802255948111738,19.92804391579583,4
8241,Burial Mound,Pasture,2.7,2823.357359137206,4110.580406908692,No,4.110580406908691,2.823357359137206,1
8242,Burial Mound,Pasture,2.5,2807.3938532242973,4099.004433025109,Yes,4.099004433025109,2.8073938532242972,3
9657,Burial Mound,Forest,8,20183.109572006226,2147.496210898281,Yes,2.147496210898281,20.183109572006227,4
8248,Burial Mound,Pasture,1.6,2847.121185684631,4379.719800116373,No,4.379719800116374,2.8471211856846312,2
8249,Burial Mound,Pasture,2.5,2874.541024959015,4414.540182597009,No,4.414540182597009,2.874541024959015,1
8251,Burial Mound,Pasture,2,3094.0137704372596,4439.025018197001,No,4.439025018197001,3.0940137704372597,"NA"
8253,Burial Mound,Pasture,2,3290.9560469804082,4411.542873815016,No,4.411542873815016,3.2909560469804084,1
8254,Burial Mound,Pasture,1.9,3307.158440745292,4404.768521989617,No,4.404768521989617,3.307158440745292,1
9661,Burial Mound,Forest,2.5,20229.103355257244,2270.621203432775,No,2.270621203432775,20.229103355257244,4
9664,Burial Mound,Agriculture,1.5,22736.610060602045,1403.7073406235306,No,1.4037073406235305,22.736610060602043,4
8258,Burial Mound,Pasture,1.5,23555.58588602686,345.44967742950024,No,0.3454496774295002,23.55558588602686,1
9665,Burial Mound,Agriculture,1.2,22678.914715607298,1383.3188645046505,Yes,1.3833188645046506,22.6789147156073,3
8519,Burial Mound,Pasture,5,24620.127599738273,1080.6017008911083,Yes,1.0806017008911082,24.62012759973827,3
8259,Burial Mound,Pasture,1.4,23351.643417106938,564.7162435062133,No,0.5647162435062133,23.35164341710694,2
8520,Burial Mound,Pasture,3.5,24765.85472468562,1135.2322286544113,No,1.1352322286544112,24.76585472468562,3
8521,Burial Mound,Scrub,2,23319.245614732296,2283.30596548172,Yes,2.28330596548172,23.319245614732296,3
8261,Burial Mound,Agriculture,0.5,22160.420881113358,1741.668361100132,No,1.741668361100132,22.160420881113357,4
9668,Burial Mound,Scrub,2.5,22155.503126093754,2426.052636008856,No,2.426052636008856,22.155503126093755,2
8263,Burial Mound,Agriculture,1,22517.58697668942,1683.7188144002887,No,1.6837188144002886,22.517586976689422,1
8523,Extinct Burial Mound,Pasture,2,20794.694200571375,1288.7379595219284,No,1.2887379595219284,20.794694200571374,5
9669,Burial Mound,Scrub,2,21800.447326100362,2121.2901697900384,No,2.121290169790038,21.80044732610036,2
8524,Burial Mound,Forest,3.5,20133.619748662517,1558.8417514657656,Yes,1.5588417514657655,20.133619748662518,4
9670,Burial Mound,Scrub,1,21919.74203038194,2038.653828891673,Yes,2.0386538288916727,21.919742030381943,4
8264,Burial Mound,Pasture,1.6,22547.773913992292,1270.063709200988,No,1.2700637092009879,22.54777391399229,2
8265,Burial Mound,Agriculture,1.5,22926.95721980854,680.9060582119035,Yes,0.6809060582119035,22.92695721980854,3
9671,Burial Mound,Agriculture,0.3,20678.53600106395,1236.7661998834458,No,1.2367661998834458,20.67853600106395,5
8267,Burial Mound,Pasture,1,22828.03325610861,428.32423221881146,No,0.42832423221881144,22.82803325610861,2
8525,Extinct Burial Mound,Agriculture,1,19813.681716783467,3560.0592124153563,Yes,3.5600592124153563,19.813681716783467,5
8526,Extinct Burial Mound,Agriculture,0,20327.000395534487,3123.4938558171257,No,3.1234938558171255,20.327000395534487,5
9672,Burial Mound,Agriculture,1.5,19269.47201305698,1337.591289360976,No,1.3375912893609758,19.26947201305698,3
9673,Burial Mound,Agriculture,0.5,19295.391255823815,1313.6093818164468,No,1.3136093818164467,19.295391255823816,3
9675,Extinct Burial Mound,Agriculture,0.1,23988.965614777513,2334.514248075221,No,2.3345142480752212,23.988965614777513,5
9676,Burial Mound,Pasture,0.5,25195.751513789222,1514.881338590091,No,1.514881338590091,25.195751513789222,2
9678,Extinct Burial Mound,Pasture,0.1,25240.080765687708,1464.9792497300598,No,1.4649792497300598,25.240080765687708,5
8271,Extinct Burial Mound,Pasture,2,12911.585861318488,491.70906598660605,No,0.4917090659866061,12.911585861318489,5
9679,Burial Mound,Agriculture,2,24204.58077330866,1974.9175063383418,Yes,1.9749175063383417,24.20458077330866,3
8527,Burial Mound,Pasture,4,2893.60490690804,2726.923825025717,Yes,2.7269238250257173,2.89360490690804,2
8273,Burial Mound,Pasture,4,12174.13929021634,1606.7266362047528,Yes,1.6067266362047528,12.17413929021634,2
9680,Burial Mound,Agriculture,0.5,24191.49601903656,1970.693096121498,No,1.970693096121498,24.19149601903656,3
8274,Burial Mound,Pasture,1.1,12055.252566914556,2122.4463418997098,No,2.12244634189971,12.055252566914556,2
9681,Burial Mound,Agriculture,2.5,23821.493999892165,1537.6716546799946,Yes,1.5376716546799947,23.821493999892166,3
8275,Burial Mound,Agriculture,1.5,12012.930641648643,2134.208509247443,Yes,2.134208509247443,12.012930641648643,3
8276,Extinct Burial Mound,Agriculture,0.7,12006.829184783433,1958.4387400958526,No,1.9584387400958525,12.006829184783433,4
8528,Burial Mound,Pasture,2,1729.064500376571,725.8328030042469,Yes,0.7258328030042469,1.729064500376571,3
8277,Burial Mound,Forest,2.7,12714.198935904493,1851.4794879622389,Yes,1.851479487962239,12.714198935904493,4
9683,Burial Mound,Agriculture,2.5,23947.452271285954,1828.281177271574,Yes,1.8282811772715741,23.947452271285954,3
8530,Burial Mound,Agriculture,2.5,4396.46013291231,3475.968039060247,Yes,3.475968039060247,4.39646013291231,3
8279,Extinct Burial Mound,Pasture,1.5,13350.332785685847,65.90078995350774,Yes,0.06590078995350775,13.350332785685847,5
9685,Burial Mound,Agriculture,0.5,23481.46440172418,1805.1934445502266,No,1.8051934445502265,23.481464401724182,2
9686,Burial Mound,Agriculture,1.5,22418.602542799857,1097.8971020042725,No,1.0978971020042725,22.418602542799857,2
9688,Burial Mound,Agriculture,1.5,24398.005402910618,720.7819309731062,Yes,0.7207819309731063,24.398005402910616,3
9689,Burial Mound,Scrub,1.8,24888.187908706648,632.7759238447009,No,0.6327759238447008,24.888187908706648,4
8531,Extinct Burial Mound,Pasture,0,7639.654541934382,117.96828743565284,No,0.11796828743565284,7.639654541934382,5
8281,Extinct Burial Mound,Pasture,1.5,8662.370845454645,206.68229420308663,No,0.20668229420308662,8.662370845454644,5
9691,Burial Mound,Agriculture,1,26216.08608023392,1374.5791095437792,Yes,1.3745791095437792,26.216086080233918,4
8282,Burial Mound,Pasture,1,10050.062500413773,2020.4002230758674,No,2.0204002230758675,10.050062500413773,2
9692,Burial Mound,Agriculture,5,27354.208587436817,2812.7739994731605,Yes,2.8127739994731606,27.354208587436815,3
8283,Burial Mound,Scrub,2,10020.465094592322,2002.2512340302387,Yes,2.0022512340302385,10.020465094592323,2
8532,Burial Mound,Pasture,3,4397.825505069049,2838.1753663765,Yes,2.8381753663765,4.397825505069049,3
8284,Burial Mound,Scrub,0.6,10028.304803353916,2000.501265502636,Yes,2.000501265502636,10.028304803353917,2
9693,Burial Mound,Scrub,6,27160.926619855378,2569.3828174891314,Yes,2.5693828174891316,27.160926619855378,3
8285,Burial Mound,Pasture,2.3,10470.815061682239,2766.8308207071977,Yes,2.766830820707198,10.470815061682238,3
9694,Burial Mound,Agriculture,2,27311.04270007253,2279.727025266383,Yes,2.279727025266383,27.31104270007253,2
8533,Burial Mound,Scrub,1.4,7169.778906382491,1247.4714312380447,No,1.2474714312380448,7.169778906382491,2
8534,Burial Mound,Pasture,1.5,6782.579273047385,1508.507103875406,No,1.508507103875406,6.782579273047385,1
8287,Burial Mound,Agriculture,0.8,11821.251290637532,1514.2047494675758,No,1.5142047494675757,11.821251290637532,3
8535,Extinct Burial Mound,Pasture,0,8972.938057770236,1220.9652317285966,No,1.2209652317285966,8.972938057770236,5
8536,Burial Mound,Agriculture,1.5,9440.5151870508,2753.9281051520834,No,2.753928105152083,9.4405151870508,2
9695,Burial Mound,Agriculture,1.5,23165.11580389811,1528.8785676841997,Yes,1.5288785676841996,23.165115803898107,4
8537,Extinct Burial Mound,Agriculture,0.6,22741.463620174374,1001.5116431180562,No,1.0015116431180562,22.741463620174375,5
8538,Extinct Burial Mound,Agriculture,1.2,22776.83640649672,971.9537436875285,No,0.9719537436875284,22.77683640649672,5
8288,Burial Mound,Forest,1.5,24563.174120063966,1055.1451270136808,Yes,1.055145127013681,24.563174120063966,3
8539,Burial Mound,Agriculture,2,22142.226961113305,1615.451113624402,Yes,1.615451113624402,22.142226961113305,4
8290,Burial Mound,Scrub,2,24218.664316078997,1253.5733814388311,No,1.253573381438831,24.218664316078996,4
8292,Extinct Burial Mound,Forest,0.2,23846.40255226038,948.396517258934,No,0.9483965172589339,23.84640255226038,5
9697,Burial Mound,Agriculture,1,31190.292436162174,1696.6066133200284,Yes,1.6966066133200284,31.190292436162174,3
8295,Burial Mound,Agriculture,2,31034.46539504117,2164.4957800155207,Yes,2.1644957800155207,31.03446539504117,4
8297,Extinct Burial Mound,Agriculture,0.5,31014.20804247615,2240.401780013926,No,2.2404017800139258,31.014208042476152,5
8298,Extinct Burial Mound,Agriculture,0.3,31052.469402158735,2218.359497338287,No,2.218359497338287,31.052469402158735,5
9698,Burial Mound,Scrub,5,25327.476248420127,2463.6809081270735,Yes,2.4636809081270736,25.327476248420126,3
8299,Burial Mound,Agriculture,5,30323.91325968488,2661.01771646879,Yes,2.66101771646879,30.32391325968488,2
9699,Burial Mound,Agriculture,2.5,26192.542464257345,2281.187331506212,Yes,2.281187331506212,26.192542464257347,3
8700,Burial Mound,Scrub,4,30369.240408025322,2716.8943812304688,Yes,2.716894381230469,30.369240408025323,4
9701,Burial Mound,Pasture,0,25979.07495632245,2354.5443288566844,Yes,2.3545443288566843,25.97907495632245,5
8701,Burial Mound,Agriculture,1.2,29638.579900799494,1944.4132545655787,Yes,1.9444132545655786,29.638579900799495,3
9703,Burial Mound,Agriculture,0.5,26996.745069622735,1000.8882633732891,No,1.0008882633732892,26.996745069622737,2
8702,Burial Mound,Agriculture,2,28567.708650239034,1011.8215022492916,No,1.0118215022492916,28.567708650239034,"NA"
8703,Burial Mound,Agriculture,1.7,28095.329957857735,1166.5191591109983,No,1.1665191591109982,28.095329957857736,1
8704,Burial Mound,Agriculture,1.1,28084.79478537017,1128.721261560093,No,1.128721261560093,28.08479478537017,2
9704,Extinct Burial Mound,Forest,0,25001.523521001505,1904.4012417177037,No,1.9044012417177036,25.001523521001506,5
9705,Extinct Burial Mound,Scrub,0,23583.704805295998,861.9276143417944,No,0.8619276143417944,23.583704805295998,5
8542,Burial Mound,Pasture,2,18810.289946756173,1115.9387880737645,Yes,1.1159387880737646,18.81028994675617,3
8543,Burial Mound,Pasture,2.5,16040.605371120662,2454.0666141768943,Yes,2.4540666141768943,16.040605371120662,4
8544,Burial Mound,Agriculture,1,14829.438124822294,1686.1618117729897,No,1.6861618117729897,14.829438124822294,2
8545,Extinct Burial Mound,Agriculture,1,14670.140700561376,1690.8603085628822,No,1.6908603085628822,14.670140700561376,5
9804,Burial Mound,Agriculture,1.5,16078.028015398531,941.8298734818796,No,0.9418298734818796,16.07802801539853,1
8546,Burial Mound,Pasture,0.5,18837.0632258821,2187.144061215942,Yes,2.187144061215942,18.837063225882098,5
8547,Burial Mound,Agriculture,3,19121.27315626949,1672.0465779080953,Yes,1.6720465779080953,19.12127315626949,4
8548,Burial Mound,Pasture,5,21049.339819165794,970.0650596256017,No,0.9700650596256017,21.049339819165795,2
8549,Burial Mound,Pasture,1.6,23242.22227177771,1512.477320548444,Yes,1.5124773205484439,23.24222227177771,3
8550,Burial Mound,Agriculture,0.5,23017.786806639662,765.1129369353622,Yes,0.7651129369353622,23.017786806639663,4
8551,Burial Mound,Pasture,1.5,22004.517960923895,1763.5159486791958,Yes,1.7635159486791958,22.004517960923895,4
8552,Extinct Burial Mound,Forest,0,20314.51578676469,2573.971579913049,No,2.573971579913049,20.314515786764687,5
8553,Burial Mound,Forest,0,20804.71375535112,2916.1068345096505,Yes,2.9161068345096504,20.80471375535112,5
9706,Burial Mound,Pasture,1,7135.880092724178,2492.8922801966664,No,2.4928922801966666,7.135880092724178,3
8554,Burial Mound,Forest,1.5,16033.548529853726,1621.2553742081525,Yes,1.6212553742081526,16.033548529853725,3
9707,Burial Mound,Forest,2.5,6950.157130286258,2446.998803848796,Yes,2.4469988038487958,6.950157130286257,3
9708,Burial Mound,Agriculture,0.5,6836.209119214833,2378.6577693542795,No,2.3786577693542794,6.836209119214833,4
8556,Burial Mound,Forest,0.5,16648.1232745265,2091.542890170784,Yes,2.091542890170784,16.6481232745265,4
9709,Burial Mound,Agriculture,0.5,6844.937301496214,2352.4822842840736,No,2.3524822842840734,6.844937301496214,4
9710,Extinct Burial Mound,Scrub,0,6843.4477177787385,2272.9665619484185,Yes,2.2729665619484187,6.843447717778738,5
8557,Burial Mound,Forest,4,16692.73216750431,2060.5252838280003,Yes,2.0605252838280004,16.69273216750431,3
9711,Extinct Burial Mound,Agriculture,0,6734.26275833982,2333.288866088666,Yes,2.333288866088666,6.73426275833982,5
9712,Extinct Burial Mound,Agriculture,0,6757.683017074485,2284.426793127981,Yes,2.284426793127981,6.757683017074485,5
9713,Burial Mound,Forest,3,6645.335194630774,2355.2520072270027,No,2.3552520072270027,6.645335194630774,2
9714,Burial Mound,Forest,1,6637.382689465854,2600.511368729395,Yes,2.600511368729395,6.637382689465854,4
9715,Burial Mound,Pasture,1,7389.591490645617,2303.946506069252,No,2.3039465060692517,7.389591490645618,3
8558,Burial Mound,Agriculture,1.8,14736.29299215002,95.21050530417764,No,0.09521050530417764,14.73629299215002,2
9716,Burial Mound,Agriculture,0.5,8028.414350976744,3042.904195888551,No,3.0429041958885508,8.028414350976744,4
8559,Burial Mound,Agriculture,0.4,11968.891499241729,1900.0434181543435,No,1.9000434181543435,11.968891499241728,4
9718,Burial Mound,Agriculture,4,12331.690316891474,2320.487990342325,Yes,2.320487990342325,12.331690316891475,4
8560,Burial Mound,Pasture,1.6,11850.336578962768,2161.795133247893,No,2.161795133247893,11.850336578962768,1
9719,Burial Mound,Pasture,1,12108.265613087146,2187.3440408273373,Yes,2.1873440408273375,12.108265613087145,4
9720,Burial Mound,Pasture,1.5,12193.35962172615,2193.3646724170662,Yes,2.1933646724170663,12.193359621726149,2
9721,Extinct Burial Mound,Scrub,0,8659.188930523129,1400.642105006908,No,1.400642105006908,8.659188930523129,5
8709,Extinct Burial Mound,Pasture,2.2,9244.78626579433,1431.2179446183113,No,1.4312179446183113,9.24478626579433,5
9722,Extinct Burial Mound,Scrub,0,11325.278873640706,1333.314355157395,Yes,1.3333143551573952,11.325278873640706,5
9723,Burial Mound,Scrub,1,13986.155334220055,556.214450957097,Yes,0.556214450957097,13.986155334220054,3
8712,Burial Mound,Pasture,0.8,7557.512282137175,2710.0044691624257,No,2.710004469162426,7.557512282137175,1
9724,Burial Mound,Scrub,4,14044.94639641703,1510.99379851056,Yes,1.5109937985105601,14.04494639641703,4
9725,Burial Mound,Scrub,3,14013.765510555571,1469.8342403450645,Yes,1.4698342403450644,14.01376551055557,4
9726,Burial Mound,Scrub,1,14012.668026316947,1441.2237808007228,Yes,1.4412237808007229,14.012668026316947,4
9727,Burial Mound,Scrub,0.5,8514.693355583137,2081.1161192894756,Yes,2.0811161192894754,8.514693355583136,4
9728,Extinct Burial Mound,Pasture,1.5,10457.488016492243,740.0875206339589,No,0.7400875206339589,10.457488016492244,4
9729,Burial Mound,Agriculture,2,11328.231807709346,1336.6329571001795,Yes,1.3366329571001796,11.328231807709345,2
9730,Extinct Burial Mound,Scrub,0,10592.774159594597,1560.5876196556032,No,1.5605876196556032,10.592774159594597,5
9731,Burial Mound,Forest,1,11390.062968742002,641.4680887704677,No,0.6414680887704677,11.390062968742003,3
9732,Burial Mound,Scrub,4,15914.859643235099,1159.9938273400624,Yes,1.1599938273400623,15.914859643235099,4
9733,Burial Mound,Pasture,0.5,16712.583431740873,2010.1250637018195,Yes,2.0101250637018193,16.712583431740875,3
8713,Burial Mound,Agriculture,2.5,17279.40601260578,2296.8920639141875,No,2.2968920639141874,17.279406012605783,3
8714,Burial Mound,Scrub,1.7,17217.40046029696,2448.527754492535,No,2.448527754492535,17.21740046029696,2
8715,Burial Mound,Pasture,1.2,17395.94711585101,2650.8712083284395,No,2.6508712083284394,17.39594711585101,4
8716,Burial Mound,Pasture,3,17425.184051972665,2656.236791128888,Yes,2.656236791128888,17.425184051972664,3
9734,Burial Mound,Pasture,1,16961.67964197681,1794.8989111175606,Yes,1.7948989111175606,16.96167964197681,4
8717,Burial Mound,Pasture,2.5,17479.527755844596,2870.3401388555158,No,2.8703401388555156,17.479527755844597,1
8718,Burial Mound,Pasture,1.2,17525.535455901187,3019.6312844684876,Yes,3.0196312844684874,17.525535455901185,5
